B,-0.16559526,0.40925962,0,-0.16559526,0.32775933,0,-0.16559526,0.24625897,0,-0.16559526,0.16475868,0,-0.16551557,0.08325845,0,-0.16442625,0.001768291,0,-0.16275817,-0.079714894,0,-0.16156204,-0.16120467,0,-0.16117588,-0.24270341,0,-0.1606451,-0.32419872,0,-0.15823686,-0.40565032,0,-0.034237176,-0.53770775,1,0.04078366,-0.5059565,1,0.112353265,-0.46716988,1,0.16846123,-0.40805817,1,0.1902951,-0.33013967,1,0.18578932,-0.24932325,1,0.16951331,-0.1695742,1,0.13169473,-0.0986546,1,0.071554214,-0.045734137,1,-1.4220178E-4,-0.0075511336,1,0.15808484,0.06854707,2,0.2017461,0.13391107,2,0.21311423,0.21301997,2,0.19401625,0.29045892,2,0.14589068,0.3543195,2,0.07815069,0.39890897,2,0.0026474297,0.42927682,2,-0.076258995,0.44954562,2,-0.15675634,0.46229225,2
B,-0.16788201,0.48688483,0,-0.16788201,0.38847125,0,-0.16631532,0.29007024,0,-0.16211414,0.19174707,0,-0.15681338,0.093476534,0,-0.1561354,-0.004930049,0,-0.15611106,-0.10334355,0,-0.15611106,-0.20175716,0,-0.15611106,-0.30017078,0,-0.15611106,-0.39858437,0,-0.12858197,-0.49265608,0,-0.036234245,-0.5016538,0,0.06161411,-0.49155375,0,0.15693243,-0.46739274,0,0.20758803,-0.3860727,0,0.21940021,-0.28897673,0,0.20211215,-0.19244725,0,0.15136455,-0.10886544,0,0.07717559,-0.04487452,0,-0.01633799,-0.017424554,0,-0.09900173,0.0018720031,0,-0.0018175691,0.015988111,0,0.08810814,0.055366874,0,0.16178991,0.12008488,0,0.20504643,0.20785052,0,0.19958399,0.30582702,0,0.1569625,0.3944373,0,0.09352194,0.46928102,0,-3.837496E-4,0.4983462,0,-0.09725628,0.4809994,0
B,-0.180234,0.4590823,0,-0.17541765,0.368699,0,-0.16828413,0.27847177,0,-0.16507275,0.18803537,0,-0.1642409,0.097532034,0,-0.16413572,0.007020712,0,-0.1645327,-0.0834893,0,-0.1661371,-0.17398202,0,-0.1685294,-0.26446187,0,-0.17238954,-0.3548658,0,-0.05687297,-0.5409177,1,0.03235984,-0.5279423,1,0.116790935,-0.49664068,1,0.18660273,-0.44114345,1,0.2154894,-0.3555702,1,0.20718627,-0.26544032,1,0.16877748,-0.18378028,1,0.10939886,-0.116058856,1,0.042628452,-0.055045366,1,-0.03760764,-0.016045928,1,-0.015517876,0.0057306886,1,0.07278974,0.022568166,1,0.14621957,0.069009125,1,0.18952034,0.14610088,1,0.2021619,0.23463798,1,0.17785798,0.31710464,1,0.11021276,0.37564218,1,0.027663797,0.4125322,1,-0.058649443,0.4395002,1,-0.14803739,0.45371616,1
B,-0.17969486,0.4753278,0,-0.17969486,0.38105375,0,-0.17969486,0.2867797,0,-0.17969486,0.1925056,0,-0.17969486,0.098231554,0,-0.17969486,0.0039575696,0,-0.17969486,-0.090316534,0,-0.17990296,-0.18459016,0,-0.18123065,-0.27884978,0,-0.1843262,-0.37306863,0,-0.041169137,-0.5246722,1,0.05271332,-0.51787,1,0.13948259,-0.49079126,1,0.1973249,-0.41844845,1,0.21717215,-0.3266335,1,0.21071035,-0.2326602,1,0.17180404,-0.1467888,1,0.11067948,-0.07530233,1,0.031459793,-0.025166214,1,-0.058667436,8.845329E-5,1,-0.010781527,0.009405494,1,0.08283824,0.015523791,1,0.16910598,0.046858132,1,0.22501275,0.11704397,1,0.22976875,0.20776129,1,0.18253037,0.28522044,1,0.102810204,0.3353184,1,0.018255115,0.37696624,1,-0.06852675,0.41365367,1,-0.1591995,0.4394616,1
B,-0.17690387,0.42135918,0,-0.17235324,0.32362062,0,-0.16977854,0.22581029,0,-0.16902785,0.12796915,0,-0.17262338,0.03019464,0,-0.17741585,-0.06753209,0,-0.18764648,-0.16482973,0,-0.19742897,-0.26218367,0,-0.19963601,-0.3599741,0,-0.19978705,-0.45781744,0,-0.13272738,-0.52372116,0,-0.035733968,-0.5208293,0,0.05963874,-0.4992802,0,0.14973772,-0.46134704,0,0.19287893,-0.3754756,0,0.20913693,-0.27925852,0,0.2036446,-0.18177223,0,0.17989862,-0.087022096,0,0.13113827,-0.002699554,0,0.05215484,0.053083062,0,-0.028988719,0.077789485,0,0.065547585,0.10273951,0,0.15405259,0.1437136,0,0.2214557,0.2143361,0,0.25799578,0.30360186,0,0.2147921,0.39018142,0,0.12628186,0.43162245,0,0.030374631,0.45099616,0,-0.06550358,0.47044855,0,-0.16317394,0.47627884,0
B,-0.19506723,0.3353721,0,-0.18211788,0.25335968,0,-0.17596634,0.17058527,0,-0.17134003,0.08768684,0,-0.16904566,0.004699409,0,-0.16837749,-0.07832384,0,-0.16828844,-0.16135213,0,-0.16828844,-0.2443805,0,-0.16869202,-0.32740656,0,-0.17010766,-0.41042048,0,-0.058543533,-0.56560284,1,0.018491536,-0.5378798,1,0.08023748,-0.4828187,1,0.12634662,-0.4138251,1,0.15600625,-0.33627498,1,0.16892654,-0.2543785,1,0.16752541,-0.17153853,1,0.13394088,-0.09748629,1,0.06888005,-0.050182045,1,-0.010896251,-0.032182634,1,0.1663683,0.088918924,2,0.21592212,0.15468639,2,0.24161324,0.2316873,2,0.23704743,0.3131284,2,0.19972128,0.38369358,2,0.13037723,0.4242974,2,0.048186958,0.43439716,2,-0.03480713,0.43315494,2,-0.117630236,0.42732137,2,-0.20042256,0.4210645,2
B,-0.22099964,-0.5100351,0,-0.22099964,-0.4167255,0,-0.22099964,-0.32341588,0,-0.22099964,-0.23010626,0,-0.22099964,-0.13679665,0,-0.22099964,-0.043487042,0,-0.22099964,0.04982257,0,-0.22064464,0.14313114,0,-0.21814214,0.23639292,0,-0.21085738,0.32936198,0,-0.09219684,-0.4821204,1,-2.1085143E-4,-0.4714497,1,0.053383783,-0.41396254,1,0.063490555,-0.3214345,1,0.056097552,-0.22932547,1,0.021224812,-0.14461237,1,-0.04217729,-0.07759881,1,-0.08740303,-0.0295389,1,4.249215E-4,-0.0034784079,1,0.093109265,0.0067909956,1,0.18302204,0.028983593,1,0.26129806,0.07634431,1,0.31692547,0.15011483,1,0.35039037,0.23675656,1,0.35838813,0.3274927,1,0.31190664,0.40206116,1,0.2243181,0.4338073,1,0.13324822,0.45402342,1,0.041166857,0.46903843,1,-0.049765915,0.4899649,1
C,0.2947955,-0.5185976,0,0.237008,-0.5256159,0,0.17880988,-0.5268864,0,0.12059778,-0.52689636,0,0.063316554,-0.51653284,0,0.015974224,-0.4826675,0,-0.021388188,-0.4380303,0,-0.056945495,-0.39193994,0,-0.09270734,-0.346008,0,-0.11877276,-0.2939602,0,-0.13651787,-0.23852041,0,-0.15151289,-0.18227294,0,-0.16226843,-0.12506357,0,-0.16572176,-0.06695551,0,-0.16578525,-0.008743763,0,-0.16578546,0.04946834,0,-0.16578546,0.1076805,0,-0.16578546,0.1658926,0,-0.1652895,0.22410256,0,-0.14974852,0.28019083,0,-0.121819556,0.33125782,0,-0.09113069,0.380723,0,-0.044810414,0.41595381,0,0.0054415613,0.4453357,0,0.060306177,0.46478498,0,0.1180594,0.47206265,0,0.17626238,0.47307014,0,0.23447448,0.47310364,0,0.29214066,0.4651568,0,0.34458753,0.43990904,0
C,0.33331063,-0.55872667,0,0.26140675,-0.55872667,0,0.18950284,-0.55872667,0,0.11762345,-0.5568504,0,0.047549307,-0.5407339,0,-0.017438889,-0.5099663,0,-0.081067756,-0.47647694,0,-0.13726263,-0.43161875,0,-0.18127745,-0.37476104,0,-0.21451104,-0.31099832,0,-0.24013692,-0.2438159,0,-0.26538518,-0.1764906,0,-0.279083,-0.105903715,0,-0.2897595,-0.034796894,0,-0.29006433,0.037106156,0,-0.29006615,0.10901004,0,-0.27866095,0.18000329,0,-0.2645815,0.25051522,0,-0.21947995,0.30650717,0,-0.15823103,0.34417254,0,-0.092496395,0.3733114,0,-0.02354598,0.3937071,0,0.04702899,0.40746707,0,0.11706793,0.42373544,0,0.18882743,0.42829007,0,0.26059696,0.4326836,0,0.33247033,0.43477625,0,0.40408173,0.44125462,0,0.47598568,0.44127333,0,0.54759574,0.4347803,0
C,0.34474245,-0.48302665,0,0.28329322,-0.48934072,0,0.2218371,-0.49558726,0,0.16012019,-0.4929772,0,0.10093078,-0.47531068,0,0.041783094,-0.45749423,0,-0.016831428,-0.43799537,0,-0.0722208,-0.41065192,0,-0.11757821,-0.3687294,0,-0.14734104,-0.31460962,0,-0.16986853,-0.25709224,0,-0.19385885,-0.20016831,0,-0.21859357,-0.14356387,0,-0.23645104,-0.08443019,0,-0.2488102,-0.023907453,0,-0.25271186,0.037739426,0,-0.24123302,0.09842774,0,-0.2115764,0.15260467,0,-0.17278756,0.20067838,0,-0.13367128,0.24848834,0,-0.09447251,0.29623064,0,-0.055207223,0.3439183,0,-0.01449205,0.39037403,0,0.028975457,0.43426475,0,0.0852375,0.4597241,0,0.14450818,0.4771268,0,0.20456845,0.49157116,0,0.2656274,0.5009347,0,0.32730213,0.5044128,0,0.38878003,0.49838868,0
C,0.3558314,-0.44794333,0,0.30174774,-0.45989504,0,0.24674565,-0.46642578,0,0.19136855,-0.46755084,0,0.13599178,-0.46641347,0,0.081867516,-0.45464793,0,0.031216308,-0.43223545,0,-0.0094729215,-0.39465523,0,-0.045472085,-0.3525608,0,-0.07541006,-0.30596033,0,-0.103314996,-0.25811476,0,-0.12605613,-0.20761004,0,-0.1466471,-0.1561912,0,-0.16394928,-0.103574485,0,-0.17086348,-0.04861936,0,-0.17358004,0.006702423,0,-0.17358062,0.062090904,0,-0.17283258,0.11747435,0,-0.16519894,0.1723341,0,-0.15105043,0.22588494,0,-0.13196501,0.2778813,0,-0.1089132,0.32824484,0,-0.082410805,0.37688133,0,-0.054057278,0.4244624,0,-0.010001332,0.45802924,0,0.03748615,0.4865392,0,0.08899352,0.50690746,0,0.1428212,0.5199636,0,0.1978164,0.5265523,0,0.25289014,0.5324491,0
C,0.46478096,-0.48554054,0,0.3879232,-0.4868229,0,0.31120405,-0.49161083,0,0.2343612,-0.49359274,0,0.15755221,-0.4905722,0,0.08112854,-0.4823157,0,0.005149007,-0.47065988,0,-0.07000312,-0.45450738,0,-0.13755448,-0.41782892,0,-0.20218551,-0.37621665,0,-0.25941527,-0.32489908,0,-0.30312312,-0.26166773,0,-0.32363188,-0.1875866,0,-0.3307738,-0.111050814,0,-0.33359104,-0.034234077,0,-0.33360782,0.042633593,0,-0.31972528,0.1182372,0,-0.2927167,0.19020367,0,-0.25425965,0.25675976,0,-0.20626073,0.31679994,0,-0.15312938,0.37234908,0,-0.090648875,0.41712314,0,-0.018877745,0.4446485,0,0.054601908,0.46721816,0,0.13115713,0.4741488,0,0.2080253,0.4741854,0,0.28421476,0.4843796,0,0.3599371,0.4976036,0,0.4362997,0.50640726,0,0.5131681,0.50640726,0
C,0.5568794,-0.5230392,0,0.47087452,-0.5230392,0,0.38522133,-0.5152697,0,0.29987928,-0.50461286,0,0.21408221,-0.49863848,0,0.12948558,-0.48314005,0,0.045194656,-0.46605566,0,-0.034260124,-0.43313852,0,-0.113785416,-0.40038845,0,-0.19139715,-0.3633312,0,-0.2671505,-0.32260957,0,-0.33682993,-0.27219683,0,-0.38695177,-0.20231375,0,-0.406616,-0.11859113,0,-0.41293183,-0.032818884,0,-0.4099487,0.053133488,0,-0.393636,0.13757372,0,-0.3551509,0.21448755,0,-0.31457302,0.29031783,0,-0.26791713,0.36256373,0,-0.2018493,0.41761553,0,-0.120479345,0.4454654,0,-0.036097974,0.4620952,0,0.04952538,0.47018707,0,0.13526294,0.47696078,0,0.22126779,0.47696078,0,0.30727252,0.4769212,0,0.39290318,0.46890718,0,0.47799823,0.45643044,0,0.56372833,0.4495635,0
D,-0.18633373,0.48100632,0,-0.18633373,0.39455205,0,-0.18086754,0.3082714,0,-0.17276363,0.22219807,0,-0.16257419,0.13634664,0,-0.16138671,0.049907625,0,-0.16133317,-0.03654656,0,-0.16133241,-0.12300083,0,-0.16133241,-0.2094551,0,-0.16657394,-0.29574555,0,-0.17691207,-0.38157466,0,-0.18081695,-0.46793124,0,-0.113782376,-0.5189937,0,-0.02748333,-0.51675206,0,0.054940373,-0.4908474,0,0.12944023,-0.44841358,0,0.16475148,-0.3695946,0,0.18235935,-0.28495306,0,0.20175986,-0.20070705,0,0.22479515,-0.117393285,0,0.23912077,-0.03213474,0,0.2549171,0.052828133,0,0.2546016,0.13927126,0,0.24454547,0.22512048,0,0.22050415,0.30807185,0,0.16521667,0.37442422,0,0.08912836,0.4154668,0,0.010167435,0.450624,0,-0.0750906,0.46494716,0,-0.16133232,0.4710058,0
D,-0.19728294,-0.5008431,0,-0.20690648,-0.41904286,0,-0.21522856,-0.33710033,0,-0.21647926,-0.25477123,0,-0.2165559,-0.17240709,0,-0.2165559,-0.09004268,0,-0.21560584,-0.0076850355,0,-0.21332315,0.07464546,0,-0.21199904,0.1569953,0,-0.21173765,0.23935843,0,-0.21173765,0.32172287,0,-0.070997596,-0.5034679,1,0.0086787045,-0.48263672,1,0.08167067,-0.4472082,1,0.14049622,-0.39073083,1,0.18597588,-0.32243663,1,0.21629089,-0.24656451,1,0.23126867,-0.1657817,1,0.23694971,-0.08368212,1,0.23902935,-0.0013476014,1,0.2411767,0.08097607,1,0.2411767,0.16334051,1,0.24045485,0.24569136,1,0.2334339,0.32736206,1,0.2042639,0.40277857,1,0.14250025,0.45504653,1,0.06277552,0.4755895,1,-0.018441126,0.4891793,1,-0.100463085,0.49653208,1,-0.18282735,0.49653208,1
D,-0.23570722,0.49489635,0,-0.22811005,0.4037302,0,-0.22634065,0.31226557,0,-0.22630648,0.22078347,0,-0.22630629,0.12930137,0,-0.22630629,0.037819147,0,-0.22630629,-0.053663045,0,-0.22630629,-0.14514521,0,-0.22630629,-0.23662737,0,-0.22630629,-0.32810953,0,-0.22630629,-0.4195917,0,-0.20242572,-0.50510365,0,-0.1118947,-0.49229446,0,-0.025286645,-0.4628882,0,0.05741611,-0.4237831,0,0.14034393,-0.38525903,0,0.21408835,-0.3312271,0,0.27323264,-0.26144302,0,0.32645893,-0.18709183,0,0.3623032,-0.103002965,0,0.37304354,-0.012168378,0,0.37108922,0.07925695,0,0.34831613,0.16773766,0,0.29228997,0.24003655,0,0.22537181,0.30239844,0,0.15008193,0.3542375,0,0.06047854,0.3726805,0,-0.029692352,0.3880912,0,-0.11710245,0.4150731,0,-0.20750427,0.4290896,0
D,-0.24391991,0.43051952,0,-0.2290283,0.34489274,0,-0.22482039,0.25811017,0,-0.22428015,0.17120498,0,-0.2242489,0.08429301,0,-0.2242489,-0.002619028,0,-0.2242489,-0.089531064,0,-0.22418807,-0.17644307,0,-0.22242366,-0.2633309,0,-0.22040674,-0.3502191,0,-0.21949184,-0.4371236,0,-0.06390175,-0.559645,1,0.022428572,-0.5518639,1,0.10224065,-0.5217851,1,0.16393292,-0.46316978,1,0.20595017,-0.38769644,1,0.23447806,-0.30580655,1,0.25411814,-0.22121704,1,0.2675708,-0.1353972,1,0.27518594,-0.04888153,1,0.27615422,0.037963927,1,0.26849496,0.12431735,1,0.25043598,0.20932895,1,0.22994342,0.29376084,1,0.19860324,0.37305272,1,0.13185135,0.4258656,1,0.04632294,0.440355,1,-0.040589064,0.440355,1,-0.1275011,0.440355,1,-0.21441302,0.440355,1
D,-0.2528256,0.420727,0,-0.24086037,0.33129418,0,-0.23572135,0.24122119,0,-0.23501773,0.15100211,0,-0.23497657,0.06077242,0,-0.23497657,-0.02945733,0,-0.23497657,-0.11968714,0,-0.23497657,-0.20991689,0,-0.23497657,-0.30014667,0,-0.23497657,-0.39037645,0,-0.23497657,-0.4806062,0,-0.040557295,-0.5554743,1,0.04528585,-0.5302963,1,0.12272683,-0.48518974,1,0.19168916,-0.42729685,1,0.25200665,-0.36055762,1,0.29964525,-0.28451198,1,0.3309831,-0.20040882,1,0.34643698,-0.11180535,1,0.34829158,-0.02181691,1,0.33608222,0.06720775,1,0.30645663,0.15189981,1,0.2609325,0.22969353,1,0.207861,0.3025748,1,0.14605659,0.36748338,1,0.06837669,0.41262096,1,-0.018132865,0.4374739,1,-0.1080637,0.44452572,1,-0.19829348,0.44452572,1,-0.28852326,0.44452572,1
D,-0.2563793,-0.4806254,0,-0.2563793,-0.39446497,0,-0.2563793,-0.30830452,0,-0.2563793,-0.22214407,0,-0.2563793,-0.13598365,0,-0.25187778,-0.049962908,0,-0.24571712,0.035976052,0,-0.2393533,0.121901155,0,-0.23479764,0.20793378,0,-0.23185849,0.29404175,0,-0.23015113,0.38018328,0,-0.07247977,-0.5192306,1,0.009517282,-0.4955013,1,0.08153814,-0.4499333,1,0.14703095,-0.39395505,1,0.21082681,-0.33607107,1,0.26611602,-0.27080536,1,0.30441487,-0.1943779,1,0.3227743,-0.1108771,1,0.32573676,-0.024830341,1,0.32269502,0.061244547,1,0.3150239,0.14704055,1,0.29815376,0.23080927,1,0.2553861,0.30365384,1,0.18635398,0.35480452,1,0.10991201,0.39454174,1,0.03202495,0.4313271,1,-0.048390687,0.46207094,1,-0.13241127,0.4807694,1,-0.21857165,0.4807694,1
D,-0.2974989,0.4052934,0,-0.27775988,0.31529105,0,-0.2712824,0.2234165,0,-0.26966217,0.13129765,0,-0.26978815,0.03915757,0,-0.27203062,-0.052952945,0,-0.27357733,-0.14508006,0,-0.27403507,-0.2372193,0,-0.2740905,-0.32936078,0,-0.2740905,-0.4215023,0,-0.12651353,-0.5619348,1,-0.035389334,-0.55022246,1,0.050382167,-0.51896214,1,0.12642851,-0.46796826,1,0.19325584,-0.40480444,1,0.25224754,-0.33422497,1,0.3007858,-0.2563213,1,0.33540443,-0.17130297,1,0.35821924,-0.082122445,1,0.3713363,0.0088480115,1,0.3703567,0.10065645,1,0.35227677,0.1905281,1,0.31279877,0.27262884,1,0.24830577,0.33714068,1,0.1667833,0.37924916,1,0.07806036,0.4038183,1,-0.01276356,0.4193198,1,-0.10402867,0.43184584,1,-0.1959959,0.43742365,1,-0.28813517,0.43806517,1
